1.0 , 0.34222122104 , 0.216325700528 , 0.223962960822 , 0.717124749484 , 0.571856943002 , 0.591119369839 , 0.428388010194 , 0.301536109189 , 0.282360586359 , 0.305404723871 , 0.729466100551 , 0.193341534464 , 0.386718451915 , 0.159402719371 , 0.591119369839 , 0.601054237829 , 0.742745421135 , 0.200026415725 , 0.810345222886 , 0.540446442391 , 0.338727488478 , 0.648214197244 , 0.465108267534 , 0.156913837969 , 0.428388010194 , 0.493935366161 , 0.141443374246 , 0.185782130683 , 0.451317180657 , 0.280081329254 , 0.692106030536 , 0.313050217701 , 
0.34222122104 , 1.0 , 0.468495341539 , 0.636191075139 , 0.313050217701 , 0.489152957646 , 0.439891171849 , 0.684467195371 , 0.861826793001 , 0.782513649211 , 0.197982207828 , 0.250825220224 , 0.560844815575 , 0.848533610119 , 0.379306123296 , 0.250825220224 , 0.213666000197 , 0.431201541676 , 0.442124495335 , 0.322235444093 , 0.623028152698 , 0.475444642416 , 0.379306123296 , 0.729466100551 , 0.409117280632 , 0.26780560827 , 0.428388010194 , 0.338727488478 , 0.540446442391 , 0.663242920693 , 0.559508907616 , 0.489152957646 , 0.717124749484 , 
0.216325700528 , 0.468495341539 , 1.0 , 0.408485702535 , 0.175432632833 , 0.249577371228 , 0.347594433436 , 0.32702036326 , 0.448978982505 , 0.578818226452 , 0.0958765296478 , 0.159402719371 , 0.521888597346 , 0.482494167228 , 0.729466100551 , 0.13868620368 , 0.153419995375 , 0.243972145945 , 0.238119276037 , 0.226047608002 , 0.334878178463 , 0.584996770111 , 0.200888283916 , 0.379306123296 , 0.654513567617 , 0.132679775269 , 0.209479504167 , 0.205828303213 , 0.424926815849 , 0.471073445246 , 0.272947625097 , 0.306834229356 , 0.640117904313 , 
0.223962960822 , 0.636191075139 , 0.408485702535 , 1.0 , 0.215935730351 , 0.348963436789 , 0.280081329254 , 0.503849544923 , 0.735978117724 , 0.657177916769 , 0.162693402652 , 0.165580423885 , 0.714168659716 , 0.541957027361 , 0.380390747928 , 0.176271565505 , 0.137705744341 , 0.290126383673 , 0.577592972514 , 0.206912666584 , 0.414245572163 , 0.331111738499 , 0.268368481803 , 0.480817582019 , 0.448205626823 , 0.208373081812 , 0.327830938374 , 0.495880133567 , 0.80511750524 , 0.424926815849 , 0.591119369839 , 0.315678205524 , 0.529802597336 , 
0.717124749484 , 0.313050217701 , 0.175432632833 , 0.215935730351 , 1.0 , 0.615878334817 , 0.439891171849 , 0.428388010194 , 0.283152537122 , 0.249985485702 , 0.424926815849 , 0.684467195371 , 0.175851311053 , 0.340745426374 , 0.131239055632 , 0.790478461517 , 0.498475884286 , 0.717124749484 , 0.216912843094 , 0.584996770111 , 0.500824540357 , 0.260137613371 , 0.790478461517 , 0.428388010194 , 0.133317533256 , 0.591119369839 , 0.591119369839 , 0.152447507563 , 0.175851311053 , 0.372405966225 , 0.300842380909 , 0.566277045683 , 0.264471479474 , 
0.571856943002 , 0.489152957646 , 0.249577371228 , 0.348963436789 , 0.615878334817 , 1.0 , 0.478113336981 , 0.692106030536 , 0.451317180657 , 0.384815471419 , 0.379306123296 , 0.448205626823 , 0.278267035804 , 0.512183804904 , 0.192047746262 , 0.504867887263 , 0.345264032889 , 0.768842877211 , 0.344887534425 , 0.481727054218 , 0.742745421135 , 0.329874152047 , 0.768842877211 , 0.654513567617 , 0.201582126732 , 0.530958430973 , 0.80511750524 , 0.242782084462 , 0.283152537122 , 0.510036874521 , 0.481727054218 , 0.656659380254 , 0.387598061262 , 
0.591119369839 , 0.439891171849 , 0.347594433436 , 0.280081329254 , 0.439891171849 , 0.478113336981 , 1.0 , 0.448978982505 , 0.379306123296 , 0.394059732155 , 0.197308308926 , 0.448978982505 , 0.267524949776 , 0.516675920916 , 0.253864363919 , 0.353134331157 , 0.440365510173 , 0.567657858303 , 0.210036332032 , 0.648214197244 , 0.577592972514 , 0.567657858303 , 0.448978982505 , 0.541663789768 , 0.240898465358 , 0.280690792143 , 0.385910133568 , 0.15380075541 , 0.242782084462 , 0.654513567617 , 0.287554981725 , 0.726298990369 , 0.465108267534 , 
0.428388010194 , 0.684467195371 , 0.32702036326 , 0.503849544923 , 0.428388010194 , 0.692106030536 , 0.448978982505 , 1.0 , 0.648214197244 , 0.535695218724 , 0.289157259825 , 0.322235444093 , 0.399252701144 , 0.672479491815 , 0.260137613371 , 0.349422109398 , 0.258396389383 , 0.567657858303 , 0.457689309649 , 0.379306123296 , 0.768842877211 , 0.379306123296 , 0.532120791853 , 0.810345222886 , 0.280385764876 , 0.390445268332 , 0.624856198123 , 0.32702036326 , 0.409117280632 , 0.589571398082 , 0.636191075139 , 0.571856943002 , 0.510036874521 , 
0.301536109189 , 0.861826793001 , 0.448978982505 , 0.735978117724 , 0.283152537122 , 0.451317180657 , 0.379306123296 , 0.648214197244 , 1.0 , 0.775613988649 , 0.192047746262 , 0.221910190815 , 0.615878334817 , 0.731523542399 , 0.379306123296 , 0.228592362999 , 0.186522765279 , 0.385910133568 , 0.500824540357 , 0.280690792143 , 0.555552495286 , 0.420181645509 , 0.347594433436 , 0.648214197244 , 0.42220120558 , 0.254891583589 , 0.407228715673 , 0.390445268332 , 0.615878334817 , 0.571856943002 , 0.607284318495 , 0.427690872083 , 0.656659380254 , 
0.282360586359 , 0.782513649211 , 0.578818226452 , 0.657177916769 , 0.249985485702 , 0.384815471419 , 0.394059732155 , 0.535695218724 , 0.775613988649 , 1.0 , 0.155039097517 , 0.206087702478 , 0.677703363402 , 0.729466100551 , 0.482494167228 , 0.199348062416 , 0.18110055487 , 0.346796140679 , 0.400603585112 , 0.273716469986 , 0.49907044988 , 0.503281475934 , 0.29982101432 , 0.582359942134 , 0.522599649455 , 0.20959809079 , 0.33523389358 , 0.326955681329 , 0.607351638158 , 0.600728157643 , 0.471454346069 , 0.407504550552 , 0.80532297348 , 
